"","team","player","player_on.roster","season","salary","team_option","qualifying_offer","player_option","eto","unguaranteed","shamsports_salary_url","scrape_date"
"516","Memphis Grizzlies","Jordan Adams",TRUE,"2017-2018",2410057,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-01
"517","Memphis Grizzlies","Jordan Adams",TRUE,"2018-2019",3489762,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/grizzlies.jsp",2014-10-01
"518","Miami Heat","Dwyane Wade",TRUE,"2014-2015",15000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"519","Miami Heat","Luol Deng",TRUE,"2014-2015",9714461,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"520","Miami Heat","Josh McRoberts",TRUE,"2014-2015",5305000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"521","Miami Heat","Mario Chalmers",TRUE,"2014-2015",4000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"522","Miami Heat","Danny Granger",TRUE,"2014-2015",2077000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"523","Miami Heat","Norris Cole",TRUE,"2014-2015",2038206,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"524","Miami Heat","Shabazz Napier",TRUE,"2014-2015",1238640,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"525","Miami Heat","Justin Hamilton",TRUE,"2014-2015",816482,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"526","Miami Heat","James Ennis",TRUE,"2014-2015",507336,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"527","Miami Heat","Dwyane Wade",TRUE,"2015-2016",16125000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"528","Miami Heat","Luol Deng",TRUE,"2015-2016",10151612,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"529","Miami Heat","Josh McRoberts",TRUE,"2015-2016",5543725,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"530","Miami Heat","Mario Chalmers",TRUE,"2015-2016",4300000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"531","Miami Heat","Danny Granger",TRUE,"2015-2016",2170465,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"532","Miami Heat","Norris Cole",TRUE,"2015-2016",3036927,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"533","Miami Heat","Shabazz Napier",TRUE,"2015-2016",1294440,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"534","Miami Heat","Justin Hamilton",TRUE,"2015-2016",1147276,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"535","Miami Heat","James Ennis",TRUE,"2015-2016",845059,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"536","Miami Heat","Josh McRoberts",TRUE,"2016-2017",5782450,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"537","Miami Heat","Shabazz Napier",TRUE,"2016-2017",1350120,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"538","Miami Heat","James Ennis",TRUE,"2016-2017",980431,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"539","Miami Heat","Josh McRoberts",TRUE,"2017-2018",6021175,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"540","Miami Heat","Shabazz Napier",TRUE,"2017-2018",2361360,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"541","Miami Heat","James Ennis",TRUE,"2017-2018",1251245,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"542","Miami Heat","Shabazz Napier",TRUE,"2018-2019",3452308,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/heat.jsp",2014-10-01
"543","Milwaukee Bucks","Larry Sanders",TRUE,"2014-2015",11000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"544","Milwaukee Bucks","O.J. Mayo",TRUE,"2014-2015",8000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"545","Milwaukee Bucks","Ersan Ilyasova",TRUE,"2014-2015",7900000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"546","Milwaukee Bucks","Zaza Pachulia",TRUE,"2014-2015",5200000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"547","Milwaukee Bucks","Jabari Parker",TRUE,"2014-2015",4930560,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"548","Milwaukee Bucks","Brandon Knight",TRUE,"2014-2015",3553917,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"549","Milwaukee Bucks","Carlos Delfino",TRUE,"2014-2015",3250000,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"550","Milwaukee Bucks","John Henson",TRUE,"2014-2015",1987320,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"551","Milwaukee Bucks","Giannis Antetokounmpo",TRUE,"2014-2015",1873200,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"552","Milwaukee Bucks","Miroslav Raduljica",TRUE,"2014-2015",1500000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"553","Milwaukee Bucks","Kendall Marshall",TRUE,"2014-2015",915243,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"554","Milwaukee Bucks","Khris Middleton",TRUE,"2014-2015",915243,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"555","Milwaukee Bucks","Chris Wright",TRUE,"2014-2015",915243,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"556","Milwaukee Bucks","Nate Wolters",TRUE,"2014-2015",816482,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"557","Milwaukee Bucks","Larry Sanders",TRUE,"2015-2016",11000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"558","Milwaukee Bucks","O.J. Mayo",TRUE,"2015-2016",8000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"559","Milwaukee Bucks","Ersan Ilyasova",TRUE,"2015-2016",7900000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"560","Milwaukee Bucks","Zaza Pachulia",TRUE,"2015-2016",5200000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"561","Milwaukee Bucks","Jabari Parker",TRUE,"2015-2016",5152440,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"562","Milwaukee Bucks","Brandon Knight",TRUE,"2015-2016",4790680,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"563","Milwaukee Bucks","Carlos Delfino",TRUE,"2015-2016",3250000,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"564","Milwaukee Bucks","John Henson",TRUE,"2015-2016",2943221,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"565","Milwaukee Bucks","Giannis Antetokounmpo",TRUE,"2015-2016",1953960,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"566","Milwaukee Bucks","Miroslav Raduljica",TRUE,"2015-2016",1567500,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"567","Milwaukee Bucks","Khris Middleton",TRUE,"2015-2016",1181348,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"568","Milwaukee Bucks","Chris Wright",TRUE,"2015-2016",1181348,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"569","Milwaukee Bucks","Nate Wolters",TRUE,"2015-2016",947276,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"570","Milwaukee Bucks","Larry Sanders",TRUE,"2016-2017",11000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"571","Milwaukee Bucks","Ersan Ilyasova",TRUE,"2016-2017",8400000,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"572","Milwaukee Bucks","Jabari Parker",TRUE,"2016-2017",5374320,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"573","Milwaukee Bucks","John Henson",TRUE,"2016-2017",4094020,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"574","Milwaukee Bucks","Giannis Antetokounmpo",TRUE,"2016-2017",2995421,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"575","Milwaukee Bucks","Miroslav Raduljica",TRUE,"2016-2017",1959375,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"576","Milwaukee Bucks","Nate Wolters",TRUE,"2016-2017",1215696,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"577","Milwaukee Bucks","Larry Sanders",TRUE,"2017-2018",11000000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"578","Milwaukee Bucks","Jabari Parker",TRUE,"2017-2018",6782392,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"579","Milwaukee Bucks","Giannis Antetokounmpo",TRUE,"2017-2018",4187598,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"580","Milwaukee Bucks","Jabari Parker",TRUE,"2018-2019",8851021,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/bucks.jsp",2014-10-01
"581","Minnesota Timberwolves","Kevin Love",TRUE,"2014-2015",15719063,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"582","Minnesota Timberwolves","Nikola Pekovic",TRUE,"2014-2015",12100000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"583","Minnesota Timberwolves","Kevin Martin",TRUE,"2014-2015",6792500,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"584","Minnesota Timberwolves","Chase Budinger",TRUE,"2014-2015",5000000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"585","Minnesota Timberwolves","Ricky Rubio",TRUE,"2014-2015",4660479,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"586","Minnesota Timberwolves","Jose Juan Barea",TRUE,"2014-2015",4519500,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"587","Minnesota Timberwolves","Luc Mbah A Moute",TRUE,"2014-2015",4382576,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"588","Minnesota Timberwolves","Alexey Shved",TRUE,"2014-2015",3282056,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"589","Minnesota Timberwolves","Zach LaVine",TRUE,"2014-2015",2055840,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"590","Minnesota Timberwolves","Shabazz Muhammad",TRUE,"2014-2015",1971960,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"591","Minnesota Timberwolves","Ronny Turiaf",TRUE,"2014-2015",1500000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"592","Minnesota Timberwolves","Gorgui Dieng",TRUE,"2014-2015",1413480,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"593","Minnesota Timberwolves","Robbie Hummel",TRUE,"2014-2015",880000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"594","Minnesota Timberwolves","Kevin Love",TRUE,"2015-2016",16744219,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"595","Minnesota Timberwolves","Nikola Pekovic",TRUE,"2015-2016",12100000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"596","Minnesota Timberwolves","Kevin Martin",TRUE,"2015-2016",7085000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"597","Minnesota Timberwolves","Chase Budinger",TRUE,"2015-2016",5000000,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"598","Minnesota Timberwolves","Ricky Rubio",TRUE,"2015-2016",6179795,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"599","Minnesota Timberwolves","Alexey Shved",TRUE,"2015-2016",4102570,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"600","Minnesota Timberwolves","Zach LaVine",TRUE,"2015-2016",2148360,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"601","Minnesota Timberwolves","Shabazz Muhammad",TRUE,"2015-2016",2056920,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"602","Minnesota Timberwolves","Gorgui Dieng",TRUE,"2015-2016",1474440,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"603","Minnesota Timberwolves","Robbie Hummel",TRUE,"2015-2016",1147279,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"604","Minnesota Timberwolves","Nikola Pekovic",TRUE,"2016-2017",12100000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"605","Minnesota Timberwolves","Kevin Martin",TRUE,"2016-2017",7377500,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"606","Minnesota Timberwolves","Zach LaVine",TRUE,"2016-2017",2240880,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"607","Minnesota Timberwolves","Shabazz Muhammad",TRUE,"2016-2017",3046299,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"608","Minnesota Timberwolves","Gorgui Dieng",TRUE,"2016-2017",2348783,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"609","Minnesota Timberwolves","Nikola Pekovic",TRUE,"2017-2018",11600000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"610","Minnesota Timberwolves","Zach LaVine",TRUE,"2017-2018",3202218,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"611","Minnesota Timberwolves","Shabazz Muhammad",TRUE,"2017-2018",4237401,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"612","Minnesota Timberwolves","Gorgui Dieng",TRUE,"2017-2018",3384596,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"613","Minnesota Timberwolves","Zach LaVine",TRUE,"2018-2019",4428667,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/timberwolves.jsp",2014-10-01
"614","New Orleans Pelicans","Eric Gordon",TRUE,"2014-2015",14898938,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"615","New Orleans Pelicans","Tyreke Evans",TRUE,"2014-2015",11265416,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"616","New Orleans Pelicans","Jrue Holiday",TRUE,"2014-2015",10404495,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"617","New Orleans Pelicans","Ryan Anderson",TRUE,"2014-2015",8491500,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"618","New Orleans Pelicans","Omer Asik",TRUE,"2014-2015",8374646,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"619","New Orleans Pelicans","Anthony Davis",TRUE,"2014-2015",5607240,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"620","New Orleans Pelicans","Austin Rivers",TRUE,"2014-2015",2439840,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"621","New Orleans Pelicans","Alexis Ajinca",TRUE,"2014-2015",981084,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"622","New Orleans Pelicans","Luke Babbitt",TRUE,"2014-2015",981084,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"623","New Orleans Pelicans","Jeff Withey",TRUE,"2014-2015",816482,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"624","New Orleans Pelicans","Russ Smith",TRUE,"2014-2015",507336,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"625","New Orleans Pelicans","Patric Young",TRUE,"2014-2015",507336,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"626","New Orleans Pelicans","Eric Gordon",TRUE,"2015-2016",15514031,FALSE,FALSE,TRUE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"627","New Orleans Pelicans","Tyreke Evans",TRUE,"2015-2016",10734586,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"628","New Orleans Pelicans","Jrue Holiday",TRUE,"2015-2016",11095507,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"629","New Orleans Pelicans","Ryan Anderson",TRUE,"2015-2016",8500000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"630","New Orleans Pelicans","Anthony Davis",TRUE,"2015-2016",7070730,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"631","New Orleans Pelicans","Austin Rivers",TRUE,"2015-2016",3110796,TRUE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"632","New Orleans Pelicans","Jeff Withey",TRUE,"2015-2016",1147276,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"633","New Orleans Pelicans","Russ Smith",TRUE,"2015-2016",845059,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"634","New Orleans Pelicans","Patric Young",TRUE,"2015-2016",845059,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"635","New Orleans Pelicans","Tyreke Evans",TRUE,"2016-2017",10203755,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"636","New Orleans Pelicans","Jrue Holiday",TRUE,"2016-2017",11786518,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"637","New Orleans Pelicans","Anthony Davis",TRUE,"2016-2017",9191949,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"638","New Orleans Pelicans","Austin Rivers",TRUE,"2016-2017",4236904,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"639","New Orleans Pelicans","Russ Smith",TRUE,"2016-2017",980431,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"640","New Orleans Pelicans","Patric Young",TRUE,"2016-2017",1180431,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"641","New Orleans Pelicans","Russ Smith",TRUE,"2017-2018",1251245,FALSE,TRUE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/pelicans.jsp",2014-10-01
"642","New York Knicks","Amar'e Stoudemire",TRUE,"2014-2015",23410988,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"643","New York Knicks","Carmelo Anthony",TRUE,"2014-2015",22458401,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"644","New York Knicks","Andrea Bargnani",TRUE,"2014-2015",11500000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"645","New York Knicks","Jose Calderon",TRUE,"2014-2015",7097191,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"646","New York Knicks","J.R. Smith",TRUE,"2014-2015",5982375,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"647","New York Knicks","Samuel Dalembert",TRUE,"2014-2015",4051527,FALSE,FALSE,FALSE,FALSE,TRUE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"648","New York Knicks","Jason Smith",TRUE,"2014-2015",3278000,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"649","New York Knicks","Wayne Ellington",TRUE,"2014-2015",2771340,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"650","New York Knicks","Iman Shumpert",TRUE,"2014-2015",2616975,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"651","New York Knicks","Pablo Prigioni",TRUE,"2014-2015",1662961,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
"652","New York Knicks","Shane Larkin",TRUE,"2014-2015",1606080,FALSE,FALSE,FALSE,FALSE,FALSE,"http://data.shamsports.com/content/pages/data/salaries/knicks.jsp",2014-10-01
