Draft_Year,ID.Pick,Round,Round.Pick,Pick,Draft_Franchise,Franchise,Player_Name,Height,Player_Height,Height_Inches,Player_Weight_LBS,Player_College,Player_Birthday
2009,2.21,2,21,51,Spurs,Spurs,Jack McClinton,6'1'',6.0833309,73,185,"Miami, FL",1/19/85
2009,2.22,2,22,52,Pacers,Pacers,A.J. Price,6'2'',6.1666642,74,190,Connecticut,10/7/86
2009,2.23,2,23,53,Spurs,Spurs,Nando De Colo,6'5'',6.4166641,77,187,Cholet,6/23/87
2009,2.24,2,24,54,Bobcats,Thunder,Robert Vaden,6'5'',6.4166641,77,200,UAB,3/3/85
2009,2.25,2,25,55,Trail Blazers,Trail Blazers,Patrick Mills,6'0'',5.9999976,72,175,Saint Mary's,8/11/88
2009,2.26,2,26,56,Mavericks,Mavericks,Ahmad Nivins,6'9'',6.7499973,81,235,Saint Joseph's,2/10/87
2009,2.27,2,27,57,Suns,Cavaliers,Emir Preldzic,6'9'',6.7499973,81,220,Fenerbahce Ulker,9/6/87
2009,2.28,2,28,58,Celtics,Celtics,Lester Hudson,6'3'',6.2499975,75,190,Tenn. Martin,8/7/84
2009,2.29,2,29,59,Lakers,Lakers,Chinemelu Elonu,6'10'',6.8333306,82,235,Texas A&M,3/11/87
2009,2.3,2,3,60,Heat,Heat,Robert Dozier,6'10'',6.8333306,82,205,Memphis,11/6/85
2008,1.1,1,1,1,Bulls,Bulls,Derrick Rose,6'3'',6.2499975,75,190,Memphis,10/1/88
2008,1.2,1,2,2,Heat,Heat,Michael Beasley,6'9'',6.7499973,81,235,Kansas State,1/9/89
2008,1.3,1,3,3,Timberwolves,Grizzlies,O.J. Mayo,6'5'',6.4166641,77,195,USC,11/5/87
2008,1.4,1,4,4,SuperSonics,Sonics,Russell Westbrook,6'3'',6.2499975,75,187,UCLA,11/12/88
2008,1.5,1,5,5,Grizzlies,Timberwolves,Kevin Love,6'9'',6.7499973,81,255,UCLA,9/7/88
2008,1.6,1,6,6,Knicks,Knicks,Danilo Gallinari,6'9'',6.7499973,81,209,Armani Jeans Milano,8/8/88
2008,1.7,1,7,7,Clippers,Clippers,Eric Gordon,6'3'',6.2499975,75,215,Indiana,12/25/88
2008,1.8,1,8,8,Bucks,Bucks,Joe Alexander,6'8'',6.666664,80,230,West Virginia,12/26/86
2008,1.9,1,9,9,Bobcats,Bobcats,D.J. Augustin,5'11'',5.9166643,71,175,Texas,11/10/87
2008,1.1,1,1,10,Nets,Nets,Brook Lopez,7'0'',6.9999972,84,260,Stanford,4/1/88
2008,1.11,1,11,11,Pacers,Trail Blazers,Jerryd Bayless,6'3'',6.2499975,75,199,Arizona,8/20/88
2008,1.12,1,12,12,Kings,Kings,Jason Thompson,6'11'',6.9166639,83,250,Rider,7/21/86
2008,1.13,1,13,13,Trail Blazers,Pacers,Brandon Rush,6'7'',6.5833307,79,211,Kansas,7/8/85
2008,1.14,1,14,14,Warriors,Warriors,Anthony Randolph,6'11'',6.9166639,83,220,LSU,7/15/89
2008,1.15,1,15,15,Suns,Suns,Robin Lopez,7'0'',6.9999972,84,255,Stanford,4/1/88
2008,1.16,1,16,16,76ers,76ers,Marreese Speights,6'10'',6.8333306,82,245,Florida,8/4/87
2008,1.17,1,17,17,Raptors,Pacers,Roy Hibbert,7'2'',7.1666638,86,272,Georgetown,12/11/86
2008,1.18,1,18,18,Wizards,Wizards,JaVale McGee,7'0'',6.9999972,84,237,Nevada,1/19/88
2008,1.19,1,19,19,Cavaliers,Cavaliers,J.J. Hickson,6'9'',6.7499973,81,242,N.C. State,9/4/88
2008,1.2,1,2,20,Bobcats,Bobcats,Alexis Ajinca,7'1'',7.0833305,85,225,Hyeres-Toulon,5/6/88
2008,1.21,1,21,21,Nets,Nets,Ryan Anderson,6'10'',6.8333306,82,240,California,5/6/88
2008,1.22,1,22,22,Magic,Magic,Courtney Lee,6'5'',6.4166641,77,200,Western Kentucky,10/3/85
2008,1.23,1,23,23,Jazz,Jazz,Kosta Koufos,7'1'',7.0833305,85,245,Ohio State,2/24/89
2008,1.24,1,24,24,SuperSonics,Sonics,Serge Ibaka,6'10'',6.8333306,82,220,CB L'Hospitalet,9/18/89
2008,1.25,1,25,25,Rockets,Trail Blazers,Nicolas Batum,6'8'',6.666664,80,214,Le Mans Sarthe Basket,12/14/88
2008,1.26,1,26,26,Spurs,Spurs,George Hill,6'2'',6.1666642,74,180,IUPUI,5/4/86
2008,1.27,1,27,27,Hornets,Grizzlies,Darrell Arthur,6'9'',6.7499973,81,215,Kansas,11/10/87
2008,1.28,1,28,28,Grizzlies,Rockets,Donte Greene,6'10'',6.8333306,82,220,Syracuse,2/21/88
2008,1.29,1,29,29,Pistons,Sonics,D.J. White,6'9'',6.7499973,81,230,Indiana,9/1/86
2008,1.3,1,3,30,Celtics,Celtics,J.R. Giddens,6'5'',6.4166641,77,200,New Mexico,2/14/85
2008,2.1,2,1,31,Timberwolves,Timberwolves,Nikola Pekovic,6'11'',6.9166639,83,243,KK Partizan Belgrade,3/1/86
2008,2.2,2,2,32,SuperSonics,Pistons,Walter Sharpe,6'9'',6.7499973,81,245,UAB,7/16/86
2008,2.3,2,3,33,Trail Blazers,Rockets,Joey Dorsey,6'9'',6.7499973,81,260,Memphis,12/16/83
2008,2.4,2,4,34,Timberwolves,Heat,Mario Chalmers,6'1'',6.0833309,73,190,Kansas,5/21/86
2008,2.5,2,5,35,Clippers,Clippers,DeAndre Jordan,7'0'',6.9999972,84,260,Texas A&M,7/21/88
2008,2.6,2,6,36,Trail Blazers,Bulls,Omer Asik,6'11'',6.9166639,83,230,Fenerbahce Ulker,7/4/86
2008,2.7,2,7,37,Bucks,Bucks,Luc Richard Mbah A Moute,6'7'',6.5833307,79,224,UCLA,9/9/86
2008,2.8,2,8,38,Bobcats,Bobcats,Kyle Weaver,6'6'',6.4999974,78,201,Washington State,2/18/86
2008,2.9,2,9,39,Bulls,Nuggets,Sonny Weems,6'6'',6.4999974,78,201,Arkansas,7/8/86
2008,2.1,2,1,40,Nets,Nets,Chris Douglas-Roberts,6'7'',6.5833307,79,200,Memphis,1/8/87
2008,2.11,2,11,41,Pacers,Raptors,Nathan Jawai,6'10'',6.8333306,82,282,Cairns Taipans,10/10/86
2008,2.12,2,12,42,Kings,Kings,Sean Singletary,6'0'',5.9999976,72,180,Virginia,9/6/85
2008,2.13,2,13,43,Kings,Kings,Patrick Ewing Jr,6'9'',6.7499973,81,238,Georgetown,5/20/84
2008,2.14,2,14,44,Jazz,Jazz,Ante Tomic,7'2'',7.1666638,86,220,KK Zagreb,2/17/87
2008,2.15,2,15,45,Spurs,Suns,Goran Dragic,6'4'',6.3333308,76,200,Union Olimpija Ljubljana,5/6/86
2008,2.16,2,16,46,SuperSonics,Pistons,Trent Plaisted,6'11'',6.9166639,83,240,BYU,10/1/86
2008,2.17,2,17,47,Wizards,Celtics,Bill Walker,6'6'',6.4999974,78,225,Kansas State,10/9/87
2008,2.18,2,18,48,Suns,Spurs,Malik Hairston,6'6'',6.4999974,78,200,Oregon,2/24/87
2008,2.19,2,19,49,Warriors,Warriors,Richard Hendrix,6'8'',6.666664,80,250,Alabama,11/15/86
2008,2.2,2,2,50,SuperSonics,Sonics,DeVon Hardin,6'11'',6.9166639,83,250,California,9/7/86
2008,2.21,2,21,51,Mavericks,Mavericks,Shan Foster,6'6'',6.4999974,78,205,Vanderbilt,8/20/86
2008,2.22,2,22,52,Heat,Cavaliers,Darnell Jackson,6'8'',6.666664,80,250,Kansas,11/7/85
2008,2.23,2,23,53,Jazz,Jazz,Tadija Dragicevic,6'9'',6.7499973,81,222,BC Red Star Belgrade,1/28/86
2008,2.24,2,24,54,Rockets,Rockets,Maarty Leunen,6'9'',6.7499973,81,215,Oregon,9/3/85
2008,2.25,2,25,55,Trail Blazers,Clippers,Mike Taylor,6'2'',6.1666642,74,190,Idaho Stampede,1/21/86
2008,2.26,2,26,56,SuperSonics,Cavaliers,Sasha Kaun,6'11'',6.9166639,83,246,Kansas,5/8/85
2008,2.27,2,27,57,Spurs,Spurs,James Gist,6'8'',6.666664,80,223,Maryland,10/26/86
2008,2.28,2,28,58,Lakers,Lakers,Joe Crawford,6'4'',6.3333308,76,210,Kentucky,6/18/86
2008,2.29,2,29,59,Pistons,Pistons,Deron Washington,6'7'',6.5833307,79,205,Virginia Tech,12/12/85
2008,2.3,2,3,60,Celtics,Celtics,Semih Erden,7'1'',7.0833305,85,240,Fenerbahce Ulker,7/29/86
2007,1.1,1,1,1,Trail Blazers,Trail Blazers,Greg Oden,7'0'',6.9999972,84,257,Ohio State,1/23/88
2007,1.2,1,2,2,SuperSonics,Sonics,Kevin Durant,6'10'',6.8333306,82,215,Texas,9/29/88
2007,1.3,1,3,3,Hawks,Hawks,Al Horford,6'10'',6.8333306,82,246,Florida,6/3/86
2007,1.4,1,4,4,Grizzlies,Grizzlies,Mike Conley Jr,6'1'',6.0833309,73,175,Ohio State,10/11/87
2007,1.5,1,5,5,Celtics,Sonics,Jeff Green,6'9'',6.7499973,81,228,Georgetown,8/28/86
2007,1.6,1,6,6,Bucks,Bucks,Yi Jianlian,7'0'',6.9999972,84,230,Guangdong Tigers,10/28/84
2007,1.7,1,7,7,Timberwolves,Timberwolves,Corey Brewer,6'8'',6.666664,80,185,Florida,3/5/86
2007,1.8,1,8,8,Bobcats,Warriors,Brandan Wright,6'10'',6.8333306,82,200,North Carolina,10/7/87
2007,1.9,1,9,9,Bulls,Bulls,Joakim Noah,7'0'',6.9999972,84,223,Florida,2/25/85
2007,1.1,1,1,10,Kings,Kings,Spencer Hawes,7'1'',7.0833305,85,244,Washington,4/28/88
2007,1.11,1,11,11,Hawks,Hawks,Acie Law,6'4'',6.3333308,76,186,Texas A&M,1/25/85
2007,1.12,1,12,12,76ers,76ers,Thaddeus Young,6'8'',6.666664,80,210,Georgia Tech,6/21/88
2007,1.13,1,13,13,Hornets,Hornets,Julian Wright,6'9'',6.7499973,81,211,Kansas,5/22/87
2007,1.14,1,14,14,Clippers,Clippers,Al Thornton,6'7'',6.5833307,79,221,Florida State,12/7/83
2007,1.15,1,15,15,Pistons,Pistons,Rodney Stuckey,6'5'',6.4166641,77,207,Eastern Wash.,4/21/86
2007,1.16,1,16,16,Wizards,Wizards,Nick Young,6'7'',6.5833307,79,206,USC,6/3/85
2007,1.17,1,17,17,Nets,Nets,Sean Williams,6'10'',6.8333306,82,230,Boston College,9/15/86
2007,1.18,1,18,18,Warriors,Warriors,Marco Belinelli,6'5'',6.4166641,77,192,Climamio Bologna,3/25/86
2007,1.19,1,19,19,Lakers,Lakers,Javaris Crittenton,6'5'',6.4166641,77,194,Georgia Tech,12/31/87
2007,1.2,1,2,20,Heat,76ers,Jason Smith,7'0'',6.9999972,84,233,Colorado State,3/4/86
2007,1.21,1,21,21,76ers,Heat,Daequan Cook,6'6'',6.4999974,78,203,Ohio State,4/27/87
2007,1.22,1,22,22,Bobcats,Bobcats,Jared Dudley,6'7'',6.5833307,79,219,Boston College,7/11/85
2007,1.23,1,23,23,Knicks,Knicks,Wilson Chandler,6'8'',6.666664,80,210,DePaul,5/10/87
2007,1.24,1,24,24,Suns,Trail Blazers,Rudy Fernandez,6'6'',6.4999974,78,172,DKV Joventut,4/5/85
2007,1.25,1,25,25,Jazz,Jazz,Morris Almond,6'6'',6.4999974,78,215,Rice,2/2/85
2007,1.26,1,26,26,Rockets,Rockets,Aaron Brooks,6'0'',5.9999976,72,160,Oregon,1/17/85
2007,1.27,1,27,27,Pistons,Pistons,Arron Afflalo,6'5'',6.4166641,77,206,UCLA,9/17/85
2007,1.28,1,28,28,Spurs,Spurs,Tiago Splitter,7'0'',6.9999972,84,245,TAU Vitoria,1/1/85
2007,1.29,1,29,29,Suns,Suns,Alando Tucker,6'5'',6.4166641,77,205,Wisconsin,2/13/84
2007,1.3,1,3,30,76ers,Trail Blazers,Petteri Koponen,6'5'',6.4166641,77,194,Honka Playboys,4/13/88
2007,2.1,2,1,31,SuperSonics,Rockets,Carl Landry,6'9'',6.7499973,81,248,Purdue,9/19/83
2007,2.2,2,2,32,Celtics,Celtics,Gabe Pruitt,6'4'',6.3333308,76,170,USC,4/21/86
2007,2.3,2,3,33,Spurs,Spurs,Marcus Williams,6'7'',6.5833307,79,205,Arizona,11/18/86
2007,2.4,2,4,34,Mavericks,Mavericks,Nick Fazekas,6'11'',6.9166639,83,225,Nevada,6/18/85
2007,2.5,2,5,35,SuperSonics,Celtics,Glen Davis,6'8'',6.666664,80,310,LSU,1/3/86
2007,2.6,2,6,36,Warriors,Warriors,Jermareo Davidson,6'11'',6.9166639,83,230,Alabama,11/17/84
2007,2.7,2,7,37,Trail Blazers,Trail Blazers,Josh McRoberts,6'10'',6.8333306,82,240,Duke,3/1/87
2007,2.8,2,8,38,76ers,Jazz,Kyrylo Fesenko,7'1'',7.0833305,85,270,SK Cherkassy,12/24/86
2007,2.9,2,9,39,Heat,Pacers,Stanko Barac,7'1'',7.0833305,85,230,Siroki Brijeg,8/14/86
2007,2.1,2,1,40,Lakers,Lakers,Sun Yue,6'9'',6.7499973,81,212,Aoshen Olympian,11/6/85
2007,2.11,2,11,41,Timberwolves,Timberwolves,Chris Richard,6'9'',6.7499973,81,252,Florida,12/25/84
2007,2.12,2,12,42,Trail Blazers,76ers,Derrick Byars,6'7'',6.5833307,79,215,Vanderbilt,4/25/84
2007,2.13,2,13,43,Hornets,Hornets,Adam Haluska,6'5'',6.4166641,77,210,Iowa,11/18/83
2007,2.14,2,14,44,Magic,Mavericks,Reyshawn Terry,6'8'',6.666664,80,222,North Carolina,4/7/84
2007,2.15,2,15,45,Clippers,Clippers,Jared Jordan,6'2'',6.1666642,74,182,Marist,10/14/84
2007,2.16,2,16,46,Warriors,Warriors,Stephane Lasme,6'7'',6.5833307,79,213,Massachusetts,12/17/82
2007,2.17,2,17,47,Wizards,Wizards,Dominic McGuire,6'8'',6.666664,80,220,Fresno State,10/20/85
2007,2.18,2,18,48,Lakers,Lakers,Marc Gasol,7'1'',7.0833305,85,265,Akasvayu Girona,1/29/85
2007,2.19,2,19,49,Bulls,Bulls,Aaron Gray,7'2'',7.1666638,86,272,Pittsburgh,12/7/84
2007,2.2,2,2,50,Mavericks,Mavericks,Renaldas Seibutis,6'6'',6.4999974,78,185,Maroussi,7/23/85
2007,2.22,2,22,51,Trail Blazers,Trail Blazers,Taurean Green,6'1'',6.0833309,73,173,Florida,11/28/85
2007,2.23,2,23,52,Trail Blazers,Knicks,Demetris Nichols,6'8'',6.666664,80,211,Syracuse,9/4/84
2007,2.24,2,24,53,Magic,Mavericks,Brad Newley,6'7'',6.5833307,79,201,Townsville Crocodiles,2/18/85
2007,2.25,2,25,54,Jazz,Jazz,Herbert Hill,6'10'',6.8333306,82,232,Providence,10/1/84
2007,2.26,2,26,55,Bucks,Bucks,Ramon Sessions,6'4'',6.3333308,76,185,Nevada,4/11/86
2007,2.27,2,27,56,Pistons,Pistons,Sammy Mejia,6'7'',6.5833307,79,218,DePaul,2/8/83
2007,2.28,2,28,57,Spurs,Raptors,Giorgos Printezis,6'9'',6.7499973,81,22,Olympia Larissa,2/22/85
2007,2.29,2,29,58,Suns,Suns,D.J. Strawberry,6'5'',6.4166641,77,199,Maryland,6/15/85
2007,2.29,2,29,59,Suns,Suns,Joao Gomes,6'7'',6.5833307,79,190,Barreirense,2/5/85
2007,2.3,2,3,60,Mavericks,Magic,Milovan Rakovic,6'10'',6.8333306,82,240,Serbia,2/19/85
2006,1.1,1,1,1,Raptors,Raptors,Andrea Bargnani,6'10'',6.8333306,82,225,Benetton Treviso,10/26/85
2006,1.2,1,2,2,Bulls,Trail Blazers,LaMarcus Aldridge,6'11'',6.9166639,83,235,Texas,7/19/85
2006,1.3,1,3,3,Bobcats,Bobcats,Adam Morrison,6'8'',6.666664,80,200,Gonzaga,7/19/84
2006,1.4,1,4,4,Trail Blazers,Bulls,Tyrus Thomas,6'8'',6.666664,80,220,LSU,8/17/86
2006,1.5,1,5,5,Hawks,Hawks,Shelden Williams,6'9'',6.7499973,81,260,Duke,10/21/83
2006,1.6,1,6,6,Timberwolves,Trail Blazers,Brandon Roy,6'6'',6.4999974,78,210,Washington,7/23/84
2006,1.7,1,7,7,Trail Blazers,Timberwolves,Randy Foye,6'2'',6.1666642,74,215,Villanova,9/9/83
2006,1.8,1,8,8,Rockets,Grizzlies,Rudy Gay,6'8'',6.666664,80,225,Connecticut,8/17/86
2006,1.9,1,9,9,Warriors,Warriors,Patrick O'Bryant,7'0'',6.9999972,84,250,Bradley,6/20/86
2006,1.1,1,1,10,SuperSonics,Sonics,Saer Sene,7'0'',6.9999972,84,240,Pepinster,5/12/86
2006,1.11,1,11,11,Magic,Magic,J.J. Redick,6'5'',6.4166641,77,190,Duke,6/24/84
2006,1.12,1,12,12,Hornets,Hornets,Hilton Armstrong,6'10'',6.8333306,82,240,Connecticut,11/11/84
2006,1.13,1,13,13,76ers,Bulls,Thabo Sefolasha,6'5'',6.4166641,77,215,Angelico Biella,5/2/84
2006,1.14,1,14,14,Jazz,Jazz,Ronnie Brewer,6'7'',6.5833307,79,225,Arkansas,3/20/85
2006,1.15,1,15,15,Hornets,Hornets,Cedric Simmons,6'10'',6.8333306,82,225,NC State,1/3/86
2006,1.16,1,16,16,Bulls,76ers,Rodney Carney,6'6'',6.4999974,78,205,Memphis,4/15/84
2006,1.17,1,17,17,Pacers,Pacers,Shawne Williams,6'9'',6.7499973,81,230,Memphis,2/16/86
2006,1.18,1,18,18,Wizards,Wizards,Oleksiy Pecherov,7'0'',6.9999972,84,210,Paris Racing,12/8/85
2006,1.19,1,19,19,Kings,Kings,Quincy Douby,6'3'',6.2499975,75,175,Rutgers,5/16/84
2006,1.2,1,2,20,Knicks,Knicks,Renaldo Balkman,6'7'',6.5833307,79,210,South Carolina,7/14/84
2006,1.21,1,21,21,Suns,Celtics,Rajon Rondo,6'1'',6.0833309,73,175,Kentucky,2/22/86
2006,1.22,1,22,22,Nets,Nets,Marcus Williams,6'3'',6.2499975,75,215,Connecticut,12/3/85
2006,1.23,1,23,23,Nets,Nets,Josh Boone,6'10'',6.8333306,82,240,Connecticut,11/21/84
2006,1.24,1,24,24,Grizzlies,Grizzlies,Kyle Lowry,6'0'',5.9999976,72,175,Villanova,3/25/86
2006,1.25,1,25,25,Cavaliers,Cavaliers,Shannon Brown,6'4'',6.3333308,76,205,Michigan State,11/29/85
2006,1.26,1,26,26,Lakers,Lakers,Jordan Farmar,6'2'',6.1666642,74,175,UCLA,11/30/86
2006,1.27,1,27,27,Suns,Trail Blazers,Sergio Rodriguez,6'3'',6.2499975,75,170,Estudiantes,6/12/86
2006,1.28,1,28,28,Mavericks,Mavericks,Maurice Ager,6'5'',6.4166641,77,205,Michigan State,2/9/84
2006,1.29,1,29,29,Knicks,Knicks,Mardy Collins,6'6'',6.4999974,78,225,Temple,8/4/84
2006,1.3,1,3,30,Trail Blazers,Trail Blazers,Joel Freeland,6'10'',6.8333306,82,225,Gran Canaria Fadesa,2/7/87
2006,2.1,2,1,31,Trail Blazers,Pacers,James White,6'7'',6.5833307,79,200,Cincinnati,10/21/82
2006,2.2,2,2,32,Rockets,Rockets,Steve Novak,6'9'',6.7499973,81,220,Marquette,6/13/84
2006,2.3,2,3,33,Hawks,Hawks,Solomon Jones,6'10'',6.8333306,82,225,South Florida,7/16/84
2006,2.4,2,4,34,Clippers,Clippers,Paul Davis,6'11'',6.9166639,83,270,Michigan State,7/21/84
2006,2.5,2,5,35,Raptors,Raptors,PJ Tucker,6'5'',6.4166641,77,225,Texas,5/5/85
2006,2.6,2,6,36,76ers,Timberwolves,Craig Smith,6'7'',6.5833307,79,260,Boston College,11/10/83
2006,2.7,2,7,37,Timberwolves,76ers,Bobby Jones,6'7'',6.5833307,79,215,Washington,1/9/84
2006,2.8,2,8,38,Warriors,Warriors,Kosta Perovic,7'2'',7.1666638,86,240,Partizan,2/19/85
2006,2.9,2,9,39,Bucks,Bucks,David Noel,6'6'',6.4999974,78,225,North Carolina,2/27/84
2006,2.1,2,1,40,SuperSonics,Sonics,Denham Brown,6'5'',6.4166641,77,220,Connecticut,1/6/83
2006,2.11,2,11,41,Magic,Magic,James Augustine,6'10'',6.8333306,82,230,llinois,2/19/84
2006,2.12,2,12,42,Cavaliers,Cavaliers,Daniel Gibson,6'2'',6.1666642,74,190,Texas,2/27/86
2006,2.13,2,13,43,Hornets,Hornets,Marcus Vicinius,6'8'',6.666664,80,225,Objectivo San Carlos,5/31/84
2006,2.14,2,14,44,Magic,Rockets,Lior Eliyahu,6'9'',6.7499973,81,225,Hapoel Galil Elyon,9/9/85
2006,2.15,2,15,45,Trail Blazers,Grizzlies,Alexander Johnson,6'9'',6.7499973,81,240,Florida State,2/8/83
2006,2.16,2,16,46,Jazz,Jazz,Dee Brown,6'0'',5.9999976,72,185,Illinois,8/17/84
2006,2.17,2,17,47,Jazz,Jazz,Paul Millsap,6'7'',6.5833307,79,260,Louisiana Tech,2/10/85
2006,2.18,2,18,48,Wizards,Wizards,Vladimir Veremeenko,6'10'',6.8333306,82,240,Dynamo St Petersburg,7/21/84
2006,2.19,2,19,49,Nuggets,Celtics,Leon Powe,6'8'',6.666664,80,240,California,1/22/84
2006,2.2,2,2,50,Bobcats,Bobcats,Ryan Hollins,7'0'',6.9999972,84,230,UCLA,10/10/84
2006,2.21,2,21,51,Lakers,Pistons,Chiekh Samb,7'1'',7.0833305,85,195,WTC Cornella,10/22/84
2006,2.22,2,22,52,Clippers,Clippers,Guillermo Diaz,6'2'',6.1666642,74,185,Miami,3/5/85
2006,2.23,2,23,53,SuperSonics,Sonics,Yotam Halperin,6'5'',6.4166641,77,210,Union Olimpija Ljubjana,1/24/84
2006,2.24,2,24,54,Nets,Nets,Hassan Adams,6'4'',6.3333308,76,220,Arizona,6/20/84
2006,2.25,2,25,55,Cavaliers,Cavaliers,Ejike Ugboaja,6'9'',6.7499973,81,225,Union Bank Lagos,5/28/85
2006,2.26,2,26,56,Raptors,76ers,Edin Bavcic,6'11'',6.9166639,83,245,KK Bosna,6/6/05
2006,2.27,2,27,57,Timberwolves,Timberwolves,Loukas Mavrokefalidis,6'11'',6.9166639,83,260,PAOK,7/25/84
2006,2.28,2,28,58,Mavericks,Lakers,J.R. Pinnock,6'4'',6.3333308,76,205,George Washington,12/11/83
2006,2.29,2,29,59,Spurs,Bucks,Damir Markota,6'10'',6.8333306,82,225,Cibona Zagreb,12/26/85
2006,2.3,2,3,60,Pistons,Pistons,Will Blalock,6'1'',6.0833309,73,195,Iowa State,Junior
2005,1.1,1,1,1,Bucks,Bucks,Andrew Bogut,7'0'',6.9999972,84,245,Utah,11/28/84
2005,1.2,1,2,2,Hawks,Hawks,Marvin Williams,6'9'',6.7499973,81,230,North Carolina,6/19/86
2005,1.3,1,3,3,Jazz,Jazz,Deron Williams,6'3'',6.2499975,75,210,Illinois,6/26/84
2005,1.4,1,4,4,Hornets,Hornets,Chris Paul,6'0'',5.9999976,72,175,Wake Forest,5/6/85
2005,1.5,1,5,5,Bobcats,Bobcats,Raymond Felton,6'1'',6.0833309,73,200,North Carolina,6/26/84
2005,1.6,1,6,6,Trail Blazers,Trail Blazers,Martell Webster,6'7'',6.5833307,79,210,,12/4/86
2005,1.7,1,7,7,Raptors,Raptors,Charlie Villanueva,6'11'',6.9166639,83,240,Connecticut,8/24/84
2005,1.8,1,8,8,Knicks,Knicks,Channing Frye,6'11'',6.9166639,83,248,Arizona,5/17/83
2005,1.9,1,9,9,Warriors,Warriors,Ike Diogu,6'8'',6.666664,80,250,Arizona State,9/11/83
2005,1.1,1,1,10,Lakers,Lakers,Andrew Bynum,7'0'',6.9999972,84,285,,10/27/87
2005,1.11,1,11,11,Magic,Magic,Fran Vasquez,6'11'',6.9166639,83,238,,5/1/83
2005,1.12,1,12,12,Clippers,Clippers,Yaroslav Korolev,6'9'',6.7499973,81,203,,5/7/87
2005,1.13,1,13,13,Bobcats,Bobcats,Sean May,6'9'',6.7499973,81,266,North Carolina,4/4/84
2005,1.14,1,14,14,Timberwolves,Timberwolves,Rashad McCants,6'4'',6.3333308,76,207,North Carolina,9/25/84
2005,1.15,1,15,15,Nets,Nets,Antoine Wright,6'7'',6.5833307,79,210,Texas A&M,2/6/84
2005,1.16,1,16,16,Raptors,Raptors,Joey Graham,6'7'',6.5833307,79,225,Oklahoma State,6/11/82
2005,1.17,1,17,17,Pacers,Pacers,Danny Granger,6'8'',6.666664,80,225,New Mexico,4/20/83
2005,1.18,1,18,18,Celtics,Celtics,Gerald Green,6'8'',6.666664,80,195,,1/26/86
2005,1.19,1,19,19,Grizzlies,Grizzlies,Hakim Warrick,6'9'',6.7499973,81,215,Syracuse,7/8/82
2005,1.2,1,2,20,Nuggets,Nuggets,Julius Hodge,6'7'',6.5833307,79,210,NC State,11/18/83
2005,1.21,1,21,21,Suns,Knicks,Nate Robinson,5'9'',5.7499977,69,180,Washington,5/31/84
2005,1.22,1,22,22,Nuggets,Trail Blazers,Jarrett Jack,6'3'',6.2499975,75,205,Georgia Tech,10/28/83
2005,1.23,1,23,23,Kings,Kings,Francisco Garcia,6'7'',6.5833307,79,192,Louisville,12/31/81
2005,1.24,1,24,24,Rockets,Rockets,Luther Head,6'3'',6.2499975,75,185,Illinois,11/26/82
2005,1.25,1,25,25,SuperSonics,Sonics,Johan Petro,7'0'',6.9999972,84,258,,1/27/86
2005,1.26,1,26,26,Pistons,Pistons,Jason Maxiell,6'7'',6.5833307,79,260,Cincinatti,2/18/83
2005,1.27,1,27,27,Trail Blazers,Trail Blazers,Linas Kleiza,6'8'',6.666664,80,250,Missouri,1/3/85
2005,1.28,1,28,28,Spurs,Spurs,Ian Mahinmi,6'10'',6.8333306,82,223,,11/5/86
2005,1.29,1,29,29,Heat,Heat,Wayne Simien,6'9'',6.7499973,81,255,Kansas,3/9/83
2005,1.3,1,3,30,Knicks,Knicks,David Lee,6'9'',6.7499973,81,249,Florida,4/29/83
2005,2.1,2,1,31,Hawks,Hawks,Salim Stoudamire,6'1'',6.0833309,73,180,Arizona,10/11/82
2005,2.2,2,2,32,Clippers,Clippers,Daniel Ewing,6'3'',6.2499975,75,185,Duke,3/26/83
2005,2.3,2,3,33,Hornets,Hornets,Brandon Bass,6'8'',6.666664,80,240,LSU,4/30/85
2005,2.4,2,4,34,Jazz,Jazz,C.J. Miles,6'6'',6.4999974,78,210,,3/18/87
2005,2.5,2,5,35,Trail Blazers,Trail Blazers,Ricky Sanchez,6'11'',6.9166639,83,220,,7/6/87
2005,2.6,2,6,36,Bucks,Bucks,Ersan Ilyasova,6'9'',6.7499973,81,235,,5/15/87
2005,2.7,2,7,37,Lakers,Lakers,Ronny Turiaf,6'10'',6.8333306,82,250,Gonzaga,1/13/83
2005,2.8,2,8,38,Magic,Magic,Travis Diener,6'1'',6.0833309,73,180,Marquette,3/1/82
2005,2.9,2,9,39,Lakers,Lakers,Von Wafer,6'5'',6.4166641,77,250,Florida State,7/21/85
2005,2.1,2,1,40,Warriors,Warriors,Monta Ellis,6'3'',6.2499975,75,179,,10/26/85
2005,2.11,2,11,41,Raptors,Raptors,Roko Ukic,6'5'',6.4166641,77,180,,5/12/84
2005,2.12,2,12,42,Warriors,Warriors,Chris Taft,6'10'',6.8333306,82,260,Pittsburgh,3/10/85
2005,2.13,2,13,43,Nets,Nets,Mile Ilic,7'1'',7.0833305,85,235,,6/2/84
2005,2.14,2,14,44,Magic,Cavaliers,Martynas Andriuskevicius,7'2'',7.1666638,86,240,,3/12/86
2005,2.15,2,15,45,76ers,76ers,Louis Williams,6'2'',6.1666642,74,175,,10/27/86
2005,2.16,2,16,46,Pacers,Pacers,Erazem Lorbek,6'10'',6.8333306,82,245,,2/21/84
